alpha,CL,CD,Cm,Max_Camber,Camber_Pos,Thickness,Re,Airfoil_Name,CL_max,alpha_stall
3.2,0.7442,0.01982,-0.0885,0.084,0.37,0.084,100000,E385,1.3242,11.4
3.4,0.7617,0.02035,-0.0882,0.084,0.37,0.084,100000,E385,1.3242,11.4
3.6,0.7834,0.02048,-0.0877,0.084,0.37,0.084,100000,E385,1.3242,11.4
3.8,0.8028,0.02083,-0.0873,0.084,0.37,0.084,100000,E385,1.3242,11.4
4.0,0.823,0.02106,-0.0868,0.084,0.37,0.084,100000,E385,1.3242,11.4
4.2,0.8451,0.02113,-0.0862,0.084,0.37,0.084,100000,E385,1.3242,11.4
4.4,0.8632,0.0215,-0.0856,0.084,0.37,0.084,100000,E385,1.3242,11.4
4.6,0.8868,0.02138,-0.0851,0.084,0.37,0.084,100000,E385,1.3242,11.4
4.8,0.9039,0.02178,-0.0844,0.084,0.37,0.084,100000,E385,1.3242,11.4
5.0,0.9263,0.02172,-0.0837,0.084,0.37,0.084,100000,E385,1.3242,11.4
5.2,0.9454,0.02188,-0.083,0.084,0.37,0.084,100000,E385,1.3242,11.4
5.4,0.9656,0.02194,-0.0822,0.084,0.37,0.084,100000,E385,1.3242,11.4
5.6,0.9883,0.0217,-0.0814,0.084,0.37,0.084,100000,E385,1.3242,11.4
5.8,1.0069,0.02178,-0.0805,0.084,0.37,0.084,100000,E385,1.3242,11.4
6.0,1.0281,0.02162,-0.0796,0.084,0.37,0.084,100000,E385,1.3242,11.4
6.2,1.0515,0.0212,-0.0788,0.084,0.37,0.084,100000,E385,1.3242,11.4
6.4,1.0704,0.02111,-0.0777,0.084,0.37,0.084,100000,E385,1.3242,11.4
6.6,1.0901,0.02091,-0.0767,0.084,0.37,0.084,100000,E385,1.3242,11.4
6.8,1.11,0.0206,-0.0755,0.084,0.37,0.084,100000,E385,1.3242,11.4
7.0,1.1292,0.01998,-0.0739,0.084,0.37,0.084,100000,E385,1.3242,11.4
7.2,1.1454,0.0194,-0.072,0.084,0.37,0.084,100000,E385,1.3242,11.4
7.4,1.1596,0.01916,-0.0701,0.084,0.37,0.084,100000,E385,1.3242,11.4
7.6,1.1718,0.01925,-0.068,0.084,0.37,0.084,100000,E385,1.3242,11.4
7.8,1.1801,0.01986,-0.0658,0.084,0.37,0.084,100000,E385,1.3242,11.4
8.0,1.1834,0.02114,-0.0632,0.084,0.37,0.084,100000,E385,1.3242,11.4
8.2,1.1812,0.02303,-0.0604,0.084,0.37,0.084,100000,E385,1.3242,11.4
8.4,1.1714,0.02564,-0.0568,0.084,0.37,0.084,100000,E385,1.3242,11.4
8.6,1.1631,0.02807,-0.0531,0.084,0.37,0.084,100000,E385,1.3242,11.4
8.8,1.1605,0.02979,-0.0501,0.084,0.37,0.084,100000,E385,1.3242,11.4
9.0,1.159,0.03151,-0.0474,0.084,0.37,0.084,100000,E385,1.3242,11.4
9.2,1.1642,0.03287,-0.0455,0.084,0.37,0.084,100000,E385,1.3242,11.4
9.4,1.1676,0.03452,-0.0437,0.084,0.37,0.084,100000,E385,1.3242,11.4
9.6,1.179,0.0362,-0.0423,0.084,0.37,0.084,100000,E385,1.3242,11.4
9.8,1.1962,0.03774,-0.0413,0.084,0.37,0.084,100000,E385,1.3242,11.4
10.0,1.218,0.03951,-0.0408,0.084,0.37,0.084,100000,E385,1.3242,11.4
10.2,1.2432,0.04159,-0.0409,0.084,0.37,0.084,100000,E385,1.3242,11.4
10.4,1.2695,0.04411,-0.0413,0.084,0.37,0.084,100000,E385,1.3242,11.4
10.6,1.2913,0.04692,-0.0413,0.084,0.37,0.084,100000,E385,1.3242,11.4
10.8,1.3059,0.0497,-0.0407,0.084,0.37,0.084,100000,E385,1.3242,11.4
11.0,1.3175,0.05292,-0.0402,0.084,0.37,0.084,100000,E385,1.3242,11.4
11.2,1.324,0.05683,-0.0393,0.084,0.37,0.084,100000,E385,1.3242,11.4
11.4,1.3242,0.06056,-0.0379,0.084,0.37,0.084,100000,E385,1.3242,11.4
11.6,1.3202,0.06361,-0.0361,0.084,0.37,0.084,100000,E385,1.3242,11.4
11.8,1.3141,0.06603,-0.0339,0.084,0.37,0.084,100000,E385,1.3242,11.4
12.0,1.3061,0.06808,-0.0319,0.084,0.37,0.084,100000,E385,1.3242,11.4
12.2,1.2957,0.07024,-0.0301,0.084,0.37,0.084,100000,E385,1.3242,11.4
12.4,1.2828,0.07273,-0.0289,0.084,0.37,0.084,100000,E385,1.3242,11.4
12.6,1.2659,0.07583,-0.0282,0.084,0.37,0.084,100000,E385,1.3242,11.4
12.8,1.2443,0.07972,-0.0283,0.084,0.37,0.084,100000,E385,1.3242,11.4
13.0,1.2178,0.08444,-0.0295,0.084,0.37,0.084,100000,E385,1.3242,11.4
13.2,1.1918,0.08987,-0.0316,0.084,0.37,0.084,100000,E385,1.3242,11.4
13.4,1.166,0.09594,-0.0345,0.084,0.37,0.084,100000,E385,1.3242,11.4
13.6,1.1376,0.10308,-0.0386,0.084,0.37,0.084,100000,E385,1.3242,11.4
13.8,1.1085,0.11135,-0.0438,0.084,0.37,0.084,100000,E385,1.3242,11.4
14.0,1.0833,0.11995,-0.0493,0.084,0.37,0.084,100000,E385,1.3242,11.4
14.2,1.0636,0.12829,-0.0544,0.084,0.37,0.084,100000,E385,1.3242,11.4
14.4,1.0505,0.13579,-0.0587,0.084,0.37,0.084,100000,E385,1.3242,11.4
14.6,1.0443,0.14196,-0.0615,0.084,0.37,0.084,100000,E385,1.3242,11.4
15.4,0.7792,0.17585,-0.0758,0.084,0.37,0.084,100000,E385,1.3242,11.4
15.6,0.7548,0.1778,-0.081,0.084,0.37,0.084,100000,E385,1.3242,11.4
15.8,0.7545,0.18078,-0.0828,0.084,0.37,0.084,100000,E385,1.3242,11.4
16.0,0.7576,0.18373,-0.084,0.084,0.37,0.084,100000,E385,1.3242,11.4
-10.0,-0.3292,0.10448,-0.0242,0.024,0.33,0.093,100000,MH32,1.1406,10.0
-9.8,-0.3237,0.10169,-0.0243,0.024,0.33,0.093,100000,MH32,1.1406,10.0
-9.6,-0.3215,0.09895,-0.0249,0.024,0.33,0.093,100000,MH32,1.1406,10.0
-9.4,-0.3218,0.09621,-0.0259,0.024,0.33,0.093,100000,MH32,1.1406,10.0
-9.2,-0.3278,0.09371,-0.0279,0.024,0.33,0.093,100000,MH32,1.1406,10.0
-9.0,-0.3404,0.09159,-0.031,0.024,0.33,0.093,100000,MH32,1.1406,10.0
-8.8,-0.3521,0.0893,-0.0338,0.024,0.33,0.093,100000,MH32,1.1406,10.0
-8.6,-0.3631,0.08681,-0.0364,0.024,0.33,0.093,100000,MH32,1.1406,10.0
-8.4,-0.4151,0.09501,-0.0282,0.024,0.33,0.093,100000,MH32,1.1406,10.0
-8.2,-0.4293,0.09325,-0.0325,0.024,0.33,0.093,100000,MH32,1.1406,10.0
-8.0,-0.4436,0.09114,-0.0366,0.024,0.33,0.093,100000,MH32,1.1406,10.0
-7.8,-0.4546,0.08837,-0.042,0.024,0.33,0.093,100000,MH32,1.1406,10.0
-7.6,-0.3583,0.07133,-0.0351,0.024,0.33,0.093,100000,MH32,1.1406,10.0
-7.4,-0.3784,0.06934,-0.0367,0.024,0.33,0.093,100000,MH32,1.1406,10.0
-7.2,-0.398,0.06687,-0.039,0.024,0.33,0.093,100000,MH32,1.1406,10.0
-7.0,-0.4298,0.07704,-0.0337,0.024,0.33,0.093,100000,MH32,1.1406,10.0
-6.8,-0.4548,0.07477,-0.0425,0.024,0.33,0.093,100000,MH32,1.1406,10.0
-6.6,-0.4453,0.07071,-0.0387,0.024,0.33,0.093,100000,MH32,1.1406,10.0
-6.4,-0.4393,0.06874,-0.0355,0.024,0.33,0.093,100000,MH32,1.1406,10.0
-6.2,-0.4379,0.06665,-0.0344,0.024,0.33,0.093,100000,MH32,1.1406,10.0
-6.0,-0.4503,0.06379,-0.0397,0.024,0.33,0.093,100000,MH32,1.1406,10.0
-5.8,-0.4433,0.06086,-0.0367,0.024,0.33,0.093,100000,MH32,1.1406,10.0
-5.6,-0.4381,0.05878,-0.0347,0.024,0.33,0.093,100000,MH32,1.1406,10.0
-5.2,-0.4303,0.05367,-0.0348,0.024,0.33,0.093,100000,MH32,1.1406,10.0
-5.0,-0.4246,0.05138,-0.0354,0.024,0.33,0.093,100000,MH32,1.1406,10.0
-4.8,-0.4163,0.04941,-0.0332,0.024,0.33,0.093,100000,MH32,1.1406,10.0
-4.6,-0.4086,0.04743,-0.0324,0.024,0.33,0.093,100000,MH32,1.1406,10.0
-4.4,-0.3999,0.04557,-0.0315,0.024,0.33,0.093,100000,MH32,1.1406,10.0
-4.2,-0.39,0.04366,-0.0307,0.024,0.33,0.093,100000,MH32,1.1406,10.0
-4.0,-0.3785,0.04145,-0.0302,0.024,0.33,0.093,100000,MH32,1.1406,10.0
-3.8,-0.3136,0.02633,-0.0346,0.024,0.33,0.093,100000,MH32,1.1406,10.0
-3.6,-0.2948,0.0243,-0.034,0.024,0.33,0.093,100000,MH32,1.1406,10.0
-3.4,-0.2753,0.02267,-0.0332,0.024,0.33,0.093,100000,MH32,1.1406,10.0
-3.2,-0.2562,0.02138,-0.0324,0.024,0.33,0.093,100000,MH32,1.1406,10.0
-3.0,-0.2373,0.02038,-0.0315,0.024,0.33,0.093,100000,MH32,1.1406,10.0
-2.8,-0.2194,0.01936,-0.0308,0.024,0.33,0.093,100000,MH32,1.1406,10.0
-2.6,-0.2012,0.01817,-0.0299,0.024,0.33,0.093,100000,MH32,1.1406,10.0
-2.4,-0.1832,0.0168,-0.0292,0.024,0.33,0.093,100000,MH32,1.1406,10.0
-2.2,-0.1676,0.01491,-0.0286,0.024,0.33,0.093,100000,MH32,1.1406,10.0
-2.0,-0.1567,0.01418,-0.0259,0.024,0.33,0.093,100000,MH32,1.1406,10.0
-1.8,-0.1225,0.01348,-0.0267,0.024,0.33,0.093,100000,MH32,1.1406,10.0
-1.6,-0.1061,0.01365,-0.0263,0.024,0.33,0.093,100000,MH32,1.1406,10.0
-1.4,-0.0833,0.01389,-0.0272,0.024,0.33,0.093,100000,MH32,1.1406,10.0
-1.2,-0.0445,0.01431,-0.031,0.024,0.33,0.093,100000,MH32,1.1406,10.0
-1.0,-0.0059,0.0147,-0.0348,0.024,0.33,0.093,100000,MH32,1.1406,10.0
-0.8,0.0302,0.01502,-0.038,0.024,0.33,0.093,100000,MH32,1.1406,10.0
-0.6,0.0701,0.01538,-0.0418,0.024,0.33,0.093,100000,MH32,1.1406,10.0
-0.4,0.1028,0.0156,-0.0443,0.024,0.33,0.093,100000,MH32,1.1406,10.0
-0.2,0.1425,0.01587,-0.048,0.024,0.33,0.093,100000,MH32,1.1406,10.0
0.0,0.1752,0.01603,-0.0503,0.024,0.33,0.093,100000,MH32,1.1406,10.0
0.2,0.209,0.01619,-0.0527,0.024,0.33,0.093,100000,MH32,1.1406,10.0
0.4,0.2496,0.01629,-0.0563,0.024,0.33,0.093,100000,MH32,1.1406,10.0
0.6,0.2801,0.01636,-0.0579,0.024,0.33,0.093,100000,MH32,1.1406,10.0
0.8,0.3204,0.01634,-0.0613,0.024,0.33,0.093,100000,MH32,1.1406,10.0
1.0,0.3568,0.01628,-0.0638,0.024,0.33,0.093,100000,MH32,1.1406,10.0
1.2,0.3877,0.01622,-0.0652,0.024,0.33,0.093,100000,MH32,1.1406,10.0
1.4,0.4272,0.01598,-0.0679,0.024,0.33,0.093,100000,MH32,1.1406,10.0
1.6,0.4539,0.01587,-0.0683,0.024,0.33,0.093,100000,MH32,1.1406,10.0
1.8,0.4794,0.01576,-0.0684,0.024,0.33,0.093,100000,MH32,1.1406,10.0
2.0,0.5051,0.01561,-0.0684,0.024,0.33,0.093,100000,MH32,1.1406,10.0
2.2,0.531,0.01542,-0.0683,0.024,0.33,0.093,100000,MH32,1.1406,10.0
2.4,0.5569,0.01519,-0.0681,0.024,0.33,0.093,100000,MH32,1.1406,10.0
2.6,0.58,0.015,-0.0674,0.024,0.33,0.093,100000,MH32,1.1406,10.0
2.8,0.6016,0.01486,-0.0665,0.024,0.33,0.093,100000,MH32,1.1406,10.0
3.0,0.623,0.01471,-0.0656,0.024,0.33,0.093,100000,MH32,1.1406,10.0
3.2,0.6426,0.01465,-0.0644,0.024,0.33,0.093,100000,MH32,1.1406,10.0
3.4,0.6627,0.01458,-0.0633,0.024,0.33,0.093,100000,MH32,1.1406,10.0
3.6,0.6833,0.0145,-0.0622,0.024,0.33,0.093,100000,MH32,1.1406,10.0
3.8,0.7043,0.01444,-0.0612,0.024,0.33,0.093,100000,MH32,1.1406,10.0
4.0,0.7236,0.01449,-0.0601,0.024,0.33,0.093,100000,MH32,1.1406,10.0
4.2,0.7437,0.01454,-0.059,0.024,0.33,0.093,100000,MH32,1.1406,10.0
4.4,0.7627,0.01467,-0.0579,0.024,0.33,0.093,100000,MH32,1.1406,10.0
4.6,0.7823,0.01481,-0.0569,0.024,0.33,0.093,100000,MH32,1.1406,10.0
4.8,0.8009,0.01502,-0.0558,0.024,0.33,0.093,100000,MH32,1.1406,10.0
5.0,0.8192,0.01527,-0.0547,0.024,0.33,0.093,100000,MH32,1.1406,10.0
5.2,0.8373,0.01555,-0.0536,0.024,0.33,0.093,100000,MH32,1.1406,10.0
5.4,0.855,0.01587,-0.0524,0.024,0.33,0.093,100000,MH32,1.1406,10.0
5.6,0.8724,0.01621,-0.0513,0.024,0.33,0.093,100000,MH32,1.1406,10.0
5.8,0.8893,0.0166,-0.0501,0.024,0.33,0.093,100000,MH32,1.1406,10.0
6.0,0.9058,0.01704,-0.049,0.024,0.33,0.093,100000,MH32,1.1406,10.0
6.2,0.9218,0.01753,-0.0478,0.024,0.33,0.093,100000,MH32,1.1406,10.0
6.4,0.9374,0.01807,-0.0465,0.024,0.33,0.093,100000,MH32,1.1406,10.0
6.6,0.9524,0.01868,-0.0453,0.024,0.33,0.093,100000,MH32,1.1406,10.0
6.8,0.9668,0.01933,-0.044,0.024,0.33,0.093,100000,MH32,1.1406,10.0
7.0,0.9807,0.02006,-0.0427,0.024,0.33,0.093,100000,MH32,1.1406,10.0
7.2,0.9938,0.02085,-0.0414,0.024,0.33,0.093,100000,MH32,1.1406,10.0
7.4,1.0061,0.02172,-0.0399,0.024,0.33,0.093,100000,MH32,1.1406,10.0
7.6,1.0174,0.02272,-0.0385,0.024,0.33,0.093,100000,MH32,1.1406,10.0
7.8,1.0284,0.02393,-0.0369,0.024,0.33,0.093,100000,MH32,1.1406,10.0
8.0,1.0395,0.02537,-0.0353,0.024,0.33,0.093,100000,MH32,1.1406,10.0
8.2,1.0498,0.02688,-0.0337,0.024,0.33,0.093,100000,MH32,1.1406,10.0
8.4,1.0622,0.02858,-0.0322,0.024,0.33,0.093,100000,MH32,1.1406,10.0
8.6,1.0742,0.03033,-0.0308,0.024,0.33,0.093,100000,MH32,1.1406,10.0
8.8,1.0866,0.03245,-0.0296,0.024,0.33,0.093,100000,MH32,1.1406,10.0
9.0,1.0968,0.03381,-0.028,0.024,0.33,0.093,100000,MH32,1.1406,10.0
9.2,1.11,0.03653,-0.0267,0.024,0.33,0.093,100000,MH32,1.1406,10.0
9.4,1.1231,0.03904,-0.0254,0.024,0.33,0.093,100000,MH32,1.1406,10.0
9.6,1.1333,0.04137,-0.0242,0.024,0.33,0.093,100000,MH32,1.1406,10.0
9.8,1.1385,0.04573,-0.023,0.024,0.33,0.093,100000,MH32,1.1406,10.0
10.0,1.1406,0.04733,-0.0206,0.024,0.33,0.093,100000,MH32,1.1406,10.0
10.2,1.1404,0.04974,-0.0184,0.024,0.33,0.093,100000,MH32,1.1406,10.0
10.4,1.1371,0.0525,-0.0162,0.024,0.33,0.093,100000,MH32,1.1406,10.0
10.6,1.1293,0.05526,-0.0137,0.024,0.33,0.093,100000,MH32,1.1406,10.0
10.8,1.1187,0.05804,-0.0114,0.024,0.33,0.093,100000,MH32,1.1406,10.0
11.0,1.1063,0.06095,-0.0095,0.024,0.33,0.093,100000,MH32,1.1406,10.0
11.2,1.0926,0.06407,-0.0083,0.024,0.33,0.093,100000,MH32,1.1406,10.0
11.4,1.078,0.06745,-0.0079,0.024,0.33,0.093,100000,MH32,1.1406,10.0
11.6,1.0625,0.07116,-0.0081,0.024,0.33,0.093,100000,MH32,1.1406,10.0
11.8,1.0465,0.07525,-0.0092,0.024,0.33,0.093,100000,MH32,1.1406,10.0
12.0,1.0301,0.07977,-0.0111,0.024,0.33,0.093,100000,MH32,1.1406,10.0
12.2,1.0135,0.0848,-0.0138,0.024,0.33,0.093,100000,MH32,1.1406,10.0
12.4,0.9968,0.09036,-0.0172,0.024,0.33,0.093,100000,MH32,1.1406,10.0
12.6,0.9804,0.09648,-0.0212,0.024,0.33,0.093,100000,MH32,1.1406,10.0
12.8,0.9649,0.10301,-0.0253,0.024,0.33,0.093,100000,MH32,1.1406,10.0
13.0,0.9513,0.10973,-0.0292,0.024,0.33,0.093,100000,MH32,1.1406,10.0
13.4,0.8804,0.14478,-0.0515,0.024,0.33,0.093,100000,MH32,1.1406,10.0
13.6,0.8754,0.15125,-0.0545,0.024,0.33,0.093,100000,MH32,1.1406,10.0
13.8,0.8771,0.15586,-0.0557,0.024,0.33,0.093,100000,MH32,1.1406,10.0
14.0,0.7237,0.14417,-0.0472,0.024,0.33,0.093,100000,MH32,1.1406,10.0
14.2,0.7136,0.1621,-0.0539,0.024,0.33,0.093,100000,MH32,1.1406,10.0
14.4,0.7032,0.16466,-0.057,0.024,0.33,0.093,100000,MH32,1.1406,10.0
14.6,0.6909,0.16653,-0.0603,0.024,0.33,0.093,100000,MH32,1.1406,10.0
14.8,0.6841,0.16872,-0.0629,0.024,0.33,0.093,100000,MH32,1.1406,10.0
15.0,0.7091,0.17361,-0.0604,0.024,0.33,0.093,100000,MH32,1.1406,10.0
15.2,0.6963,0.1751,-0.0639,0.024,0.33,0.093,100000,MH32,1.1406,10.0
15.4,0.6903,0.17731,-0.0667,0.024,0.33,0.093,100000,MH32,1.1406,10.0
15.6,0.6927,0.18008,-0.068,0.024,0.33,0.093,100000,MH32,1.1406,10.0
15.8,0.7025,0.18321,-0.0679,0.024,0.33,0.093,100000,MH32,1.1406,10.0
16.0,0.7262,0.19052,-0.0661,0.024,0.33,0.093,100000,MH32,1.1406,10.0
-10.0,-0.305,0.13474,-0.0288,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
-9.8,-0.3162,0.13409,-0.0283,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
-9.6,-0.3321,0.13364,-0.03,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
-9.4,-0.3234,0.1296,-0.0348,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
-9.2,-0.2918,0.12568,-0.0339,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
-9.0,-0.2798,0.12291,-0.0371,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
-8.8,-0.2873,0.12102,-0.0453,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
-8.6,-0.2621,0.11649,-0.045,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
-8.4,-0.2482,0.11411,-0.0457,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
-8.2,-0.2504,0.11201,-0.0509,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
-8.0,-0.2689,0.11084,-0.0573,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
-7.8,-0.2287,0.10573,-0.0539,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
-7.6,-0.2187,0.10335,-0.0556,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
-7.4,-0.2351,0.10191,-0.0616,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
-7.2,-0.2609,0.10035,-0.0687,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
-7.0,-0.2033,0.09604,-0.0614,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
-6.8,-0.2248,0.0951,-0.0645,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
-6.6,-0.1977,0.09224,-0.0627,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
-6.4,-0.2151,0.08967,-0.0724,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
-6.2,-0.1937,0.08827,-0.0674,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
-5.8,-0.1769,0.08387,-0.0679,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
-5.6,-0.1899,0.08095,-0.0735,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
-5.4,-0.1736,0.07968,-0.0699,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
-5.2,-0.1599,0.07573,-0.0783,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
-5.0,-0.138,0.07419,-0.0788,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
-4.8,-0.1523,0.07258,-0.0786,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
-4.6,-0.1338,0.07146,-0.0764,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
-4.4,0.0534,0.03619,-0.1521,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
-4.2,0.0899,0.03472,-0.1552,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
-4.0,0.129,0.03339,-0.1584,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
-3.8,0.1698,0.03221,-0.1615,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
-3.6,0.1834,0.032,-0.1604,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
-3.4,0.2128,0.03102,-0.1618,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
-3.2,0.2488,0.03022,-0.164,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
-3.0,0.2878,0.02917,-0.1667,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
-2.8,0.3273,0.02829,-0.1697,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
-2.4,0.396,0.02679,-0.1762,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
-2.2,0.4279,0.02706,-0.1767,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
-2.0,0.4611,0.0272,-0.1772,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
-1.6,0.4843,0.0284,-0.1726,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
-1.4,0.5165,0.0283,-0.1729,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
-1.2,0.5442,0.02831,-0.1727,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
-0.8,0.5692,0.029,-0.1681,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
-0.6,0.6028,0.02863,-0.1687,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
-0.2,0.6349,0.02919,-0.1667,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
0.0,0.6675,0.02868,-0.1675,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
0.2,0.7068,0.02817,-0.17,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
0.6,0.7362,0.0289,-0.1679,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
0.8,0.7715,0.02832,-0.1694,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
1.2,0.808,0.02866,-0.1682,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
1.4,0.8491,0.0279,-0.1708,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
1.8,0.8881,0.02807,-0.1698,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
2.0,0.9235,0.02732,-0.1711,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
2.4,0.9619,0.02749,-0.17,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
2.6,0.9961,0.02677,-0.1712,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
2.8,1.0084,0.02735,-0.1701,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
3.0,1.0322,0.02701,-0.1698,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
3.2,1.0655,0.02639,-0.1711,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
3.4,1.0727,0.02706,-0.169,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
3.6,1.0974,0.02658,-0.1688,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
3.8,1.1292,0.02579,-0.1695,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
4.0,1.1276,0.02648,-0.1658,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
4.4,1.1873,0.02576,-0.1682,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
4.6,1.2216,0.02563,-0.1706,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
4.8,1.2634,0.02507,-0.1738,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
5.0,1.2913,0.025,-0.1749,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
5.2,1.3229,0.02471,-0.1765,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
5.4,1.3564,0.02424,-0.1781,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
5.6,1.3783,0.02435,-0.1781,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
5.8,1.4135,0.02385,-0.1799,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
6.0,1.4277,0.02424,-0.1787,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
6.2,1.4525,0.02421,-0.179,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
6.4,1.4748,0.02428,-0.1789,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
6.6,1.4936,0.02453,-0.1783,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
6.8,1.5191,0.02454,-0.1787,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
7.0,1.5326,0.02499,-0.1773,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
7.2,1.5553,0.02512,-0.1772,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
7.4,1.5693,0.02549,-0.1759,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
7.6,1.5854,0.02581,-0.1748,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
7.8,1.6077,0.02594,-0.1746,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
8.0,1.6174,0.0265,-0.1726,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
8.2,1.6317,0.0269,-0.1713,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
8.4,1.6468,0.02723,-0.17,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
8.6,1.653,0.02781,-0.1674,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
8.8,1.6623,0.02833,-0.1653,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
9.0,1.6732,0.02881,-0.1634,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
9.2,1.6768,0.0295,-0.1605,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
9.4,1.6779,0.0303,-0.1574,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
9.6,1.6806,0.03111,-0.1546,0.01,0.35,0.137,100000,airfoil 63-137,1.7587,15.4
